Смартфон Huawei Honor 3C 8Gb Dark Gray в Москве,7 990,Да,Android 4.2,MediaTek MT6582,1.3 ГГц,Да,LCD,"5""",1280 x 720 пикселей,nul,Да,8 Мпикс,Да,Да,1920 x 1080 пикселей,nul,Да,Да,Да,2 ГБ,8 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,сенсорный (без клавиатуры),7.1 см,14 см,9.2 мм,140 г,nul,2300 mAh,150 ч,nul,Android,4,емкостный,Да,Цветной,"5""",8 Мпикс,5 Мпикс,Да,nul,nul,nul,nul,"850, 900, 1800, 1900",nul,Да,попеременный,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,Да,Да,"IMAP, POP, SMTP",nul,Да,Да,8 ГБ,32 ГБ,4.0,USB micro,Да,Да,Да,nul,140 г,nul,6 ГБ,Да,Да,Да,nul,Да,nul,nul,"3G2, 3GP, AVI, FLV, H.263, H.264, MKV, MP4, WMV",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,"FLAC, MIDI, AMR, OGG, WMA, WAV, MP3, AAC","Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Microsoft Lumia 535 Black в Москве,6 590,Да,Windows Phone 8.1,Qualcomm Snapdragon 200,1.2 ГГц,Да,IPS,"5""",540 x 960 пикселей,Да,Да,5 Мпикс,Да,nul,nul,Да,nul,Да,Да,1 ГБ,8 ГБ,Да,microSD (TransFlash),128 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),7.2 см,14 см,8.8 мм,146 г,microSIM,1905 mAh,2200 ч,13 ч,Windows Phone,4,емкостный,Да,Цветной,"5""",5 Мпикс,5 Мпикс,Да,nul,светодиодная,Да,nul,"850, 900, 1800, 1900","WCDMA, GPRS, EDGE",nul,nul,Да,"900, 2100",Да,Да,Да,Wap,Да,Да,Да,"POP, SMTP",Да,Да,Да,8 ГБ,128 ГБ,4.0,USB micro,nul,Да,Да,nul,146 г,nul,nul,Да,Да,nul,Да,Да,Да,8.5 ч,nul,nul,nul,30 кадров/сек,Да,6.5 ч,78 ч,nul,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,nul,OneDrive: 15Гб,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Star Advance Duos SM-G350E Black в Москве,6 490,Да,Android 4.4 KitKat,nul,1.2 ГГц,Да,TFT,"4.3""",480 x 800 пикселей,Да,Да,3 Мпикс,nul,nul,640 x 480 пикселей,Да,Да,nul,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,nul,сенсорный (без клавиатуры),6.5 см,12.9 см,1 см,130 г,microSIM,1800 mAh,nul,nul,Android,1,емкостный,Да,Цветной,"4.3""",3 Мпикс,nul,Да,nul,nul,nul,nul,"850, 900, 1800, 1900","GPRS, EDGE",Да,nul,nul,nul,Да,Да,Да,"Http, Wap",Да,nul,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,nul,nul,nul,nul,130 г,Li-Ion,nul,Да,Да,nul,Да,nul,nul,9 ч,nul,Да,nul,nul,Да,7 ч,32 ч,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Star Advance Duos SM-G350E White в Москве,6 490,Да,Android 4.4 KitKat,nul,1.2 ГГц,Да,TFT,"4.3""",480 x 800 пикселей,Да,Да,3 Мпикс,nul,nul,640 x 480 пикселей,Да,Да,nul,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,nul,сенсорный (без клавиатуры),6.5 см,12.9 см,1 см,130 г,microSIM,1800 mAh,nul,nul,Android,1,емкостный,Да,Цветной,"4.3""",3 Мпикс,nul,Да,nul,nul,nul,nul,"850, 900, 1800, 1900","GPRS, EDGE",Да,nul,nul,nul,Да,Да,Да,"Http, Wap",Да,nul,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,nul,nul,nul,nul,130 г,Li-Ion,nul,Да,Да,nul,Да,nul,nul,9 ч,nul,Да,nul,nul,Да,7 ч,32 ч,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон ZTE Blade HN White в Москве,5 990,Да,Android 4.4 KitKat,MediaTek MT6582,1.3 ГГц,Да,IPS,"5""",1280 x 720 пикселей,nul,Да,13 Мпикс,Да,nul,nul,nul,Да,Да,Да,1 ГБ,8 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,сенсорный (без клавиатуры),7.1 см,13.9 см,9 мм,165 г,microSIM,2400 mAh,nul,nul,Android,4,емкостный,Да,Цветной,"5""",13 Мпикс,5 Мпикс,nul,nul,nul,Да,nul,"850, 900, 1800, 1900","UMTS, HSPA+, GPRS, EDGE",Да,nul,Да,"900, 2100",Да,Да,Да,Wap,Да,Да,Да,"IMAP, POP, SMTP",nul,nul,Да,8 ГБ,32 ГБ,4.0,USB micro,nul,Да,Да,nul,165 г,Li-Ion,nul,Да,Да,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон KENEKSI Zeta White в Москве,5 990,Да,Android 4.2,MediaTek MT6589,1.2 ГГц,Да,IPS,"4.5""",540 x 960 пикселей,Да,Да,8 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,4 ГБ,nul,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.8 см,13.2 см,1.1 см,143 г,nul,1800 mAh,275 ч,11 ч,Android,4,емкостный,Да,Цветной,"4.5""",8 Мпикс,1.3 Мпикс,Да,nul,nul,Да,nul,"900, 1800, 1900","GPRS, EDGE",Да,попеременный,Да,nul,Да,Да,Да,Wap,Да,Да,Да,"POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,nul,nul,nul,Да,Да,nul,143 г,Li-Ion,nul,Да,Да,nul,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон KENEKSI Zeta Black в Москве,5 990,Да,Android 4.2,MediaTek MT6589,1.2 ГГц,Да,IPS,"4.5""",540 x 960 пикселей,Да,Да,8 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,4 ГБ,nul,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.8 см,13.2 см,1.1 см,143 г,nul,1800 mAh,275 ч,11 ч,Android,4,емкостный,Да,Цветной,"4.5""",8 Мпикс,1.3 Мпикс,Да,nul,nul,Да,nul,"900, 1800, 1900","GPRS, EDGE",Да,попеременный,Да,nul,Да,Да,Да,Wap,Да,Да,Да,"POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,nul,nul,nul,Да,Да,nul,143 г,Li-Ion,nul,Да,Да,nul,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон KENEKSI Dream Grey в Москве,5 499,Да,Android 4.2,nul,1.3 ГГц,Да,IPS,"4.7""",640 x 960 пикселей,nul,Да,8 Мпикс,Да,nul,nul,Да,Да,Да,Да,1 ГБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,классический (моноблок),6.8 см,14 см,8.5 мм,123 г,SIM (обычная),1800 mAh,280 ч,12 ч,Android,4,емкостный,Да,Цветной,"4.7""",8 Мпикс,2 Мпикс,Да,nul,nul,Да,nul,"900, 1800","WCDMA, GPRS, EDGE",Да,попеременный,Да,2100,Да,Да,Да,Wap,Да,nul,Да,"POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,nul,nul,nul,Да,Да,nul,123 г,Li-Ion,nul,Да,nul,nul,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,"Будильник, Заметки, Календарь",nul,nul,nul,16 млн,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Star Plus Duos GT-S7262 White в Москве,4 990,Да,Android 4.1,nul,1 ГГц,Да,TFT,"4""",480 x 800 пикселей,Да,Да,5 Мпикс,nul,nul,720 x 480 пикселей,nul,Да,nul,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,nul,сенсорный (без клавиатуры),6.3 см,12.1 см,1.1 см,121 г,microSIM,1500 mAh,370 ч,15 ч,Android,1,емкостный,Да,Цветной,"4""",5 Мпикс,nul,Да,nul,nul,nul,nul,"850, 900, 1800, 1900","GPRS, EDGE",Да,nul,nul,nul,Да,Да,Да,"Http, Wap",Да,nul,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,nul,nul,nul,nul,121 г,nul,nul,Да,Да,nul,nul,nul,nul,7 ч,nul,Да,nul,nul,Да,6 ч,26 ч,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Star Plus Duos GT-S7262 Orange в Москве,4 990,Да,Android 4.1,nul,1 ГГц,Да,TFT,"4""",480 x 800 пикселей,Да,Да,5 Мпикс,nul,nul,720 x 480 пикселей,nul,Да,nul,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,nul,сенсорный (без клавиатуры),6.3 см,12.1 см,1.1 см,121 г,microSIM,1500 mAh,370 ч,15 ч,Android,1,емкостный,Да,Цветной,"4""",5 Мпикс,nul,Да,nul,nul,nul,nul,"850, 900, 1800, 1900","GPRS, EDGE",Да,nul,nul,nul,Да,Да,Да,"Http, Wap",Да,nul,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,nul,nul,nul,nul,121 г,nul,nul,Да,Да,nul,nul,nul,nul,7 ч,nul,Да,nul,nul,Да,6 ч,26 ч,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Star Plus Duos GT-S7262 Red в Москве,4 990,Да,Android 4.1,nul,1 ГГц,Да,TFT,"4""",480 x 800 пикселей,Да,Да,5 Мпикс,nul,nul,720 x 480 пикселей,nul,Да,nul,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,nul,сенсорный (без клавиатуры),6.3 см,12.1 см,1.1 см,121 г,microSIM,1500 mAh,370 ч,15 ч,Android,1,емкостный,Да,Цветной,"4""",5 Мпикс,nul,Да,nul,nul,nul,nul,"850, 900, 1800, 1900","GPRS, EDGE",Да,nul,nul,nul,Да,Да,Да,"Http, Wap",Да,nul,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,nul,nul,nul,nul,121 г,nul,nul,Да,Да,nul,nul,nul,nul,7 ч,nul,Да,nul,nul,Да,6 ч,26 ч,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Star Plus Duos GT-S7262 Green в Москве,4 990,Да,Android 4.1,nul,1 ГГц,Да,TFT,"4""",480 x 800 пикселей,Да,Да,5 Мпикс,nul,nul,720 x 480 пикселей,nul,Да,nul,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,nul,сенсорный (без клавиатуры),6.3 см,12.1 см,1.1 см,121 г,microSIM,1500 mAh,370 ч,15 ч,Android,1,емкостный,Да,Цветной,"4""",5 Мпикс,nul,Да,nul,nul,nul,nul,"850, 900, 1800, 1900","GPRS, EDGE",Да,nul,nul,nul,Да,Да,Да,"Http, Wap",Да,nul,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,nul,nul,nul,nul,121 г,nul,nul,Да,Да,nul,nul,nul,nul,7 ч,nul,Да,nul,nul,Да,6 ч,26 ч,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Star Plus Duos GT-S7262 Black в Москве,4 990,Да,Android 4.1,nul,1 ГГц,Да,TFT,"4""",480 x 800 пикселей,Да,Да,5 Мпикс,nul,nul,720 x 480 пикселей,nul,Да,nul,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,nul,сенсорный (без клавиатуры),6.3 см,12.1 см,1.1 см,121 г,microSIM,1500 mAh,370 ч,15 ч,Android,1,емкостный,Да,Цветной,"4""",5 Мпикс,nul,Да,nul,nul,nul,nul,"850, 900, 1800, 1900","GPRS, EDGE",Да,nul,nul,nul,Да,Да,Да,"Http, Wap",Да,nul,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,4.0,USB micro,nul,nul,nul,nul,121 г,nul,nul,Да,Да,nul,nul,nul,nul,7 ч,nul,Да,nul,nul,Да,6 ч,26 ч,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон KENEKSI Libra 2 Black в Москве,3 990,Да,Android 4.2,MediaTek MT6572,1.3 ГГц,Да,IPS,"4""",480 x 800 пикселей,Да,Да,8 Мпикс,Да,nul,nul,Да,Да,Да,Да,512 МБ,4 ГБ,nul,microSD (TransFlash),32 ГБ,Да,Да,Да,nul,Да,Да,Да,сенсорный (без клавиатуры),12.6 см,6.5 см,1 см,117 г,nul,1500 mAh,220 ч,8 ч,Android,2,емкостный,Да,Цветной,"4""",8 Мпикс,1.3 Мпикс,Да,nul,nul,Да,nul,"900, 1800, 1900","GPRS, EDGE",Да,попеременный,Да,nul,Да,Да,Да,Wap,Да,Да,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,nul,nul,Да,Да,nul,nul,117 г,Li-Ion,nul,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон KENEKSI Libra 2 White в Москве,3 990,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Fly ERA Life 7 Quad IQ4505 White в Москве,3 890,Да,Android 4.4 KitKat,SC7731,1.2 ГГц,Да,TN,"5""",480 x 854 пикселей,Да,Да,5 Мпикс,Да,Да,1920 x 1080 пикселей,Да,Да,Да,Да,512 МБ,4 ГБ,Да,micro SDHC,32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),7.2 см,14.4 см,9.8 мм,163 г,SIM (обычная),1800 mAh,150 ч,7 ч,Android,4,емкостный,Да,Цветной,"5""",5 Мпикс,0.3 Мпикс,Да,nul,светодиодная,Да,nul,"850, 900, 1800, 1900","UMTS, HSUPA, HSDPA, GPRS, EDGE",Да,попеременный,Да,"900, 2100",Да,Да,Да,Wap,Да,Да,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,2.1,USB micro,nul,Да,Да,nul,163 г,Li-Ion,nul,Да,Да,Да,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,45 ч,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Fly ERA Life 7 Quad IQ4505 Black в Москве,3 890,Да,Android 4.4 KitKat,SC7731,1.2 ГГц,Да,TN,"5""",480 x 854 пикселей,Да,Да,5 Мпикс,Да,Да,1920 x 1080 пикселей,Да,Да,Да,Да,512 МБ,4 ГБ,Да,micro SDHC,32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),7.2 см,14.4 см,9.8 мм,163 г,SIM (обычная),1800 mAh,150 ч,7 ч,Android,4,емкостный,Да,Цветной,"5""",5 Мпикс,0.3 Мпикс,Да,nul,светодиодная,Да,nul,"850, 900, 1800, 1900","UMTS, HSUPA, HSDPA, GPRS, EDGE",Да,попеременный,Да,"900, 2100",Да,Да,Да,Wap,Да,Да,Да,"POP, SMTP",Да,Да,Да,4 ГБ,32 ГБ,2.1,USB micro,nul,Да,Да,nul,163 г,Li-Ion,nul,Да,Да,Да,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,45 ч,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон ZTE Blade G Lux V830 Black в Москве,3 790,Да,Android 4.4,MediaTek MT6572,1.3 ГГц,Да,nul,"4.5""",480 x 854 пикселей,nul,Да,5 Мпикс,Да,Да,1280 х 720 пикселей,Да,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,nul,Да,nul,6.8 см,13.3 см,1.1 см,136 г,"SIM (обычная), microSIM",1850 mAh,nul,nul,Android,2,емкостный,nul,Цветной,"4.5""",5 Мпикс,2 Мпикс,Да,nul,светодиодная,Да,nul,"900, 1800, 1900","UMTS, GPRS, EDGE",Да,nul,Да,"900, 2100",Да,Да,Да,Wap,Да,Да,Да,nul,nul,nul,Да,4 ГБ,32 ГБ,nul,USB micro,Да,nul,nul,nul,136 г,Li-Ion,nul,Да,Да,nul,Да,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,Да,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон ARK Benefit M4 Dual White в Москве,3 590,Да,Android 4.4,MediaTek MT6572,1.3 ГГц,Да,WVGA,"4.5""",480 x 854 пикселей,Да,Да,3 Мпикс,Да,nul,nul,nul,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,классический (моноблок),6.8 см,13.4 см,9.9 мм,155 г,nul,1600 mAh,nul,6 ч,Android,2,емкостный,Да,Цветной,"4.5""",3 Мпикс,0.3 Мпикс,Да,nul,nul,nul,nul,"900, 1800, 1900","GPRS, EDGE",Да,nul,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,nul,Да,"IMAP, POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,nul,nul,nul,nul,nul,nul,155 г,nul,nul,Да,Да,Да,Да,nul,nul,nul,"H.263, H.264, MPEG4",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,"MP3, AAC","Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон ARK Benefit M4 Dual Black в Москве,3 590,Да,Android 4.4,MediaTek MT6572,1.3 ГГц,Да,WVGA,"4.5""",480 x 854 пикселей,Да,Да,3 Мпикс,Да,nul,nul,nul,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,классический (моноблок),6.8 см,13.4 см,9.9 мм,155 г,nul,1600 mAh,nul,6 ч,Android,2,емкостный,Да,Цветной,"4.5""",3 Мпикс,0.3 Мпикс,Да,nul,nul,nul,nul,"900, 1800, 1900","GPRS, EDGE",Да,nul,Да,"900, 2100",Да,Да,Да,"Http, Wap",Да,nul,Да,"IMAP, POP, SMTP",nul,nul,Да,4 ГБ,32 ГБ,nul,nul,nul,nul,nul,nul,155 г,nul,nul,Да,Да,Да,Да,nul,nul,nul,"H.263, H.264, MPEG4",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,"MP3, AAC","Будильник, Заметки, Календарь, Калькулятор",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон ARK Benefit I1 Dual Sim Gold в Москве,4 290,Да,Android 4.4,nul,1 ГГц,Да,IPS,"4.6""",480 x 800 пикселей,Да,Да,3 Мпикс,Да,nul,nul,nul,Да,Да,Да,512 МБ,4 ГБ,Да,microSD (TransFlash),32 ГБ,Да,Да,Да,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),6.9 см,13.7 см,8 мм,138 г,SIM (обычная),1500 mAh,nul,6 ч,Android,2,емкостный,Да,Цветной,"4.6""",3 Мпикс,0.3 Мпикс,Да,nul,nul,nul,nul,"900, 1800, 1900","GPRS, EDGE",Да,nul,Да,2100,Да,Да,Да,Wap,Да,Да,Да,"IMAP, POP, SMTP",nul,Да,Да,4 ГБ,32 ГБ,nul,nul,nul,Да,Да,nul,138 г,nul,nul,Да,Да,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Да,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон HTC Desire Eye Blue в Москве,24 999,Да,nul,Qualcomm Snapdragon 801,2.3 ГГц,Да,nul,"5.2""",1920 x 1080 пикселей,nul,Да,13 Мпикс,Да,Да,1920 x 1080 пикселей,Да,nul,Да,Да,2 ГБ,16 ГБ,Да,microSD (TransFlash),128 ГБ,Да,Да,nul,3.5 мм,Да,Да,Да,сенсорный (без клавиатуры),nul,nul,nul,nul,nano-sim,2400 mAh,538 ч,20 ч,Android,4,емкостный,Да,nul,"5.2""",13 Мпикс,13 Мпикс,Да,Да,двойная светодиодная,Да,nul,"850, 900, 1800, 1900",nul,nul,nul,Да,"900, 2100",Да,Да,Да,nul,Да,Да,Да,nul,Да,Да,Да,16 ГБ,128 ГБ,4.0,USB micro,nul,Да,Да,nul,nul,Li-polymer,nul,nul,Да,nul,Да,nul,Да,nul,"3G2, 3GP, AVI, MKV, MP4",nul,nul,nul,nul,nul,nul,Да,Да,Да,Да,nul,nul,Да,nul,nul,"MID, M4A, FLAC, AMR, OGG, WMA, WAV, MP3, AAC","Будильник, Заметки, Календарь, Калькулятор",Да,пластик,nul,nul,nul,nul,nul,nul,nul,nul,Да,Запуска камеры,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
Смартфон Samsung GALAXY Alpha SM-G850F 32GB White в Москве,19 990,Да,Android 4.4 KitKat,nul,1.3 ГГц,Да,HD Super Amoled,"4.7""",1280 x 720 пикселей,Да,Да,12 Мпикс,Да,nul,nul,nul,nul,Да,Да,2 ГБ,32 ГБ,nul,nul,nul,Да,Да,Да,3.5 мм,Да,nul,nul,классический (моноблок),6.6 см,13.2 см,6.7 мм,114 г,nul,1860 mAh,nul,nul,Android,4,емкостный,Да,Цветной,"4.7""",12 Мпикс,2.1 Мпикс,Да,nul,nul,Да,nul,nul,nul,nul,nul,Да,2100,Да,Да,Да,nul,nul,nul,nul,nul,nul,nul,Да,32 ГБ,nul,4.0,USB micro,nul,Да,Да,nul,114 г,nul,nul,nul,nul,nul,nul,nul,nul,nul,"3G2, 3GP, ASF, AVI, FLV, MKV, MP4, WMV",nul,nul,nul,nul,nul,nul,Да,Да,Да,nul,nul,nul,nul,nul,nul,"MID, M4A, FLAC, MIDI, AMR, OGG, WMA, WAV, MP3, AAC",nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,Датчик жестов,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul
